ZipCode,EstimatedCombinedRate,TaxRegionName
12741,0.08,"FREMONT  SULLIVAN COUNTY, NY"
12742,0.08,"THOMPSON, NY"
12743,0.08,"HIGHLAND  NY, NY"
12745,0.08,"CALLICOON, NY"
12746,0.08125,"DEERPARK, NY"
12747,0.08,"FALLSBURG, NY"
12748,0.08,"BETHEL, NY"
12749,0.08,"BETHEL, NY"
12750,0.08,"DELAWARE, NY"
12751,0.08,"THOMPSON, NY"
12752,0.08,"COHECTON, NY"
12754,0.08125,"WARWICK, NY"
12758,0.08,"ROCKLAND, NY"
12759,0.08,"FALLSBURG, NY"
12760,0.08,"FREMONT  SULLIVAN COUNTY, NY"
12762,0.08,"THOMPSON, NY"
12763,0.08,"WAWARSING, NY"
12764,0.08,"COHECTON, NY"
12765,0.08,"NEVERSINK, NY"
12766,0.08,"FREMONT  SULLIVAN COUNTY, NY"
12767,0.08,"FREMONT  SULLIVAN COUNTY, NY"
12768,0.08,"ROCKLAND, NY"
12769,0.08,"MAMAKATING, NY"
12770,0.08,"LUMBERLAND, NY"
12771,0.08125,"GREENVILLE  ORANGE COUNTY, NY"
12775,0.08,"THOMPSON, NY"
12776,0.08,"FREMONT  SULLIVAN COUNTY, NY"
12777,0.08125,"DEERPARK, NY"
12778,0.08,"BETHEL, NY"
12779,0.08,"THOMPSON, NY"
12780,0.08125,"DEERPARK, NY"
12781,0.08,"MAMAKATING, NY"
12783,0.08,"BETHEL, NY"
12784,0.08,"THOMPSON, NY"
12785,0.08125,"DEERPARK, NY"
12786,0.08,"BETHEL, NY"
12787,0.08,"LIBERTY TOWN, NY"
12788,0.08,"FALLSBURG, NY"
12789,0.08,"WAWARSING, NY"
12790,0.08,"THOMPSON, NY"
12791,0.08,"ROCKLAND, NY"
12792,0.08,"TUSTEN, NY"
12801,0.07,"QUEENSBURY, NY"
12803,0.07,"MOREAU, NY"
12804,0.07,"FORT ANN, NY"
12808,0.07,"HORICON, NY"
12809,0.07,"FORT EDWARD, NY"
12810,0.07,"STONY CREEK, NY"
12811,0.07,"JOHNSBURG, NY"
12812,0.08,"INDIAN LAKE, NY"
12814,0.07,"BOLTON, NY"
12815,0.07,"HORICON, NY"
12816,0.07,"WHITE CREEK, NY"
12817,0.07,"CHESTER  WARREN COUNTY, NY"
12819,0.07,"DRESDEN, NY"
12820,0.07,"QUEENSBURY, NY"
12821,0.07,"FORT ANN, NY"
12822,0.07,"CORINTH, NY"
12823,0.07,"GREENWICH, NY"
12824,0.07,"BOLTON, NY"
12827,0.07,"FORT ANN, NY"
12828,0.07,"FORT EDWARD, NY"
12831,0.07,"WILTON, NY"
12832,0.07,"FORT ANN, NY"
12833,0.07,"WILTON, NY"
12834,0.07,"FORT EDWARD, NY"
12835,0.07,"STONY CREEK, NY"
12836,0.08,"TICONDEROGA, NY"
12837,0.07,"GRANVILLE, NY"
12838,0.07,"HARTFORD, NY"
12839,0.07,"FORT ANN, NY"
12841,0.07,"DRESDEN, NY"
12842,0.08,"INDIAN LAKE, NY"
12843,0.07,"THURMAN, NY"
12844,0.07,"FORT ANN, NY"
12845,0.07,"WARRENSBURG, NY"
12846,0.07,"WARRENSBURG, NY"
12847,0.08,"LONG LAKE, NY"
12848,0.07,"GREENWICH, NY"
12849,0.07,"GRANVILLE, NY"
12850,0.07,"GREENFIELD, NY"
12851,0.08,"MINERVA, NY"
12852,0.08,"NEWCOMB, NY"
12853,0.08,"MINERVA, NY"
12854,0.07,"GRANVILLE, NY"
12855,0.08,"NORTH HUDSON, NY"
12856,0.07,"JOHNSBURG, NY"
12857,0.08,"MINERVA, NY"
12858,0.08,"SCHROON, NY"
12859,0.07,"CORINTH, NY"
12860,0.07,"CHESTER  WARREN COUNTY, NY"
12861,0.08,"TICONDEROGA, NY"
12862,0.07,"CHESTER  WARREN COUNTY, NY"
12863,0.07,"MILTON, NY"
12864,0.08,"INDIAN LAKE, NY"
12865,0.07,"GREENWICH, NY"
12866,0.07,"STILLWATER, NY"
12870,0.08,"SCHROON, NY"
12871,0.07,"SARATOGA, NY"
12872,0.08,"SCHROON, NY"
12873,0.07,"SALEM, NY"
12874,0.07,"HAGUE, NY"
12878,0.07,"STONY CREEK, NY"
12879,0.08,"NEWCOMB, NY"
12883,0.08,"TICONDEROGA, NY"
12884,0.07,"SARATOGA, NY"
12885,0.07,"CHESTER  WARREN COUNTY, NY"
12886,0.07,"JOHNSBURG, NY"
12887,0.07,"FORT ANN, NY"
12901,0.08,"PERU, NY"
12903,0.08,"PLATTSBURGH, NY"
12910,0.08,"ALTONA, NY"
12911,0.08,"CHESTERFIELD, NY"
12912,0.08,"FRANKLIN  FRANKLIN COUNTY, NY"
12913,0.08,"FRANKLIN  FRANKLIN COUNTY, NY"
12914,0.08,"FORT COVINGTON, NY"
12915,0.08,"BELLMONT, NY"
12916,0.08,"FORT COVINGTON, NY"
12917,0.08,"BELLMONT, NY"
12918,0.08,"PLATTSBURGH, NY"
12919,0.08,"MOOERS, NY"
12920,0.08,"CLINTON  CLINTON COUNTY, NY"
12921,0.08,"MOOERS, NY"
12922,0.08,"PIERCEFIELD, NY"
12923,0.08,"CLINTON  CLINTON COUNTY, NY"
12924,0.08,"AU SABLE, NY"
12926,0.08,"WESTVILLE, NY"
12927,0.08,"CLIFTON, NY"
12928,0.08,"MORIAH, NY"
12929,0.08,"DANNEMORA VILLAGE, NY"
12930,0.08,"MOIRA, NY"
12932,0.08,"LEWIS  ESSEX COUNTY, NY"
12933,0.08,"ELLENBURG, NY"
12934,0.08,"CLINTON  CLINTON COUNTY, NY"
12935,0.08,"CLINTON  CLINTON COUNTY, NY"
12936,0.08,"WESTPORT, NY"
12937,0.08,"FORT COVINGTON, NY"
12939,0.08,"BRIGHTON  FRANKLIN COUNTY, NY"
12941,0.08,"WILMINGTON, NY"
12942,0.08,"KEENE, NY"
12943,0.08,"KEENE, NY"
12944,0.08,"CHESTERFIELD, NY"
12945,0.08,"HARRIETSTOWN, NY"
12946,0.08,"NORTH ELBA, NY"
12949,0.08,"LAWRENCE, NY"
12950,0.08,"LEWIS  ESSEX COUNTY, NY"
12952,0.08,"SARANAC, NY"
12953,0.08,"WESTVILLE, NY"
12955,0.08,"BELLMONT, NY"
12956,0.08,"MORIAH, NY"
12957,0.08,"MOIRA, NY"
12958,0.08,"ALTONA, NY"
12959,0.08,"ALTONA, NY"
12960,0.08,"MORIAH, NY"
12961,0.08,"MORIAH, NY"
12962,0.08,"PLATTSBURGH, NY"
12964,0.08,"NORTH HUDSON, NY"
12965,0.08,"HOPKINTON, NY"
12966,0.08,"WESTVILLE, NY"
12967,0.08,"MOIRA, NY"
12969,0.08,"BELLMONT, NY"
12970,0.08,"SANTA CLARA, NY"
12972,0.08,"CHESTERFIELD, NY"
12973,0.08,"PIERCEFIELD, NY"
12974,0.08,"MORIAH, NY"
12975,0.08,"CHESTERFIELD, NY"
12976,0.08,"FRANKLIN  FRANKLIN COUNTY, NY"
12977,0.08,"NORTH ELBA, NY"
12978,0.08,"SARANAC, NY"
12979,0.08,"CHAMPLAIN, NY"
12980,0.08,"WAVERLY, NY"
12981,0.08,"FRANKLIN  FRANKLIN COUNTY, NY"
12983,0.08,"SARANAC LAKE VILLAGE, NY"
12985,0.08,"PERU, NY"
12986,0.08,"PIERCEFIELD, NY"
12987,0.08,"WILMINGTON, NY"
12989,0.08,"FRANKLIN  FRANKLIN COUNTY, NY"
12992,0.08,"ALTONA, NY"
12993,0.08,"WESTPORT, NY"
12995,0.08,"MALONE TOWN, NY"
12996,0.08,"LEWIS  ESSEX COUNTY, NY"
12997,0.08,"WILMINGTON, NY"
12998,0.08,"MORIAH, NY"
13020,0.08,"FABIUS, NY"
13021,0.08,"SENNETT, NY"
13022,0.08,"AURELIUS, NY"
13024,0.08,"AUBURN, NY"
13026,0.08,"VENICE, NY"
13027,0.08,"CLAY, NY"
13028,0.08,"AMBOY, NY"
13029,0.08,"CICERO, NY"
13030,0.08,"CICERO, NY"
13031,0.08,"MARCELLUS, NY"
13032,0.16,"CANASTOTA VILLAGE, NY"
13033,0.08,"VICTORY, NY"
13034,0.08,"SPRINGPORT, NY"
13035,0.08,"SMITHFIELD, NY"
13036,0.08,"CLAY, NY"
13037,0.16,"CHITTENANGO VILLAGE, NY"
13039,0.08,"CICERO, NY"
13040,0.08,"CINCINNATUS, NY"
13041,0.08,"CICERO, NY"
13042,0.0875,"VIENNA, NY"
13043,0.08,"LINCOLN, NY"
13044,0.08,"WEST MONROE, NY"
13045,0.08,"SUMMERHILL, NY"
13051,0.08,"POMPEY, NY"
13052,0.08,"PITCHER, NY"
13053,0.08,"VIRGIL, NY"
13054,0.175,"ONEIDA INDIAN RESERVATION, NY"
13056,0.08,"HOMER TOWN, NY"
13057,0.08,"MANLIUS TOWN  NY, NY"
13060,0.08,"SENNETT, NY"
13061,0.08,"EATON, NY"
13062,0.08,"DRYDEN, NY"
13063,0.08,"FABIUS, NY"
13064,0.08,"FAIR HAVEN VILLAGE, NY"
13065,0.08,"VARICK, NY"
13066,0.08,"MANLIUS TOWN  NY, NY"
13068,0.08,"GROTON, NY"
13069,0.08,"SCRIBA, NY"
13071,0.08,"VENICE, NY"
13072,0.08,"DERUYTER, NY"
13073,0.08,"SUMMERHILL, NY"
13074,0.08,"OSWEGO, NY"
13076,0.08,"HASTINGS, NY"
13077,0.08,"SCOTT, NY"
13078,0.08,"POMPEY, NY"
13080,0.08,"ELBRIDGE, NY"
13081,0.08,"VENICE, NY"
13082,0.08,"MANLIUS TOWN  NY, NY"
13083,0.08,"RICHLAND, NY"
13084,0.08,"FABIUS, NY"
13087,0.08,"SCOTT, NY"
13088,0.08,"CLAY, NY"
13089,0.08,"CLAY, NY"
13090,0.08,"CLAY, NY"
13092,0.08,"SUMMERHILL, NY"
13093,0.08,"SCRIBA, NY"
13101,0.08,"FREETOWN, NY"
13102,0.08,"GROTON, NY"
13103,0.08,"WEST MONROE, NY"
13104,0.08,"MANLIUS TOWN  NY, NY"
13107,0.08,"MEXICO, NY"
13108,0.08,"SKANEATELES, NY"
13110,0.08,"SPAFFORD, NY"
13111,0.08,"STERLING, NY"
13112,0.08,"VAN BUREN, NY"
13113,0.08,"MERIDIAN VILLAGE, NY"
13114,0.08,"VOLNEY, NY"
13115,0.08,"MINETTO, NY"
13116,0.08,"MANLIUS TOWN  NY, NY"
13117,0.08,"MONTEZUMA, NY"
13118,0.08,"SEMPRONIUS, NY"
13119,0.08,"SKANEATELES, NY"
13120,0.08,"SYRACUSE, NY"
13121,0.08,"NEW HAVEN, NY"
13122,0.08,"FABIUS, NY"
13123,0.0875,"VIENNA, NY"
13124,0.08,"PITCHER, NY"
13126,0.08,"OSWEGO, NY"
13131,0.08,"ALBION  OSWEGO COUNTY, NY"
13132,0.08,"SCHROEPPEL, NY"
13134,0.08,"SMITHFIELD, NY"
13135,0.08,"VOLNEY, NY"
13136,0.08,"PITCHER, NY"
13137,0.08,"LYSANDER, NY"
13138,0.08,"POMPEY, NY"
13139,0.08,"VENICE, NY"
13140,0.08,"THROOP, NY"
13141,0.08,"SPAFFORD, NY"
13142,0.08,"ALBION  OSWEGO COUNTY, NY"
13143,0.08,"STERLING, NY"
13144,0.08,"ALBION  OSWEGO COUNTY, NY"
13145,0.08,"SANDY CREEK, NY"
13146,0.08,"TYRE, NY"
13147,0.08,"VENICE, NY"
13148,0.08,"SENECA FALLS, NY"
13152,0.08,"SENNETT, NY"
13153,0.08,"SKANEATELES, NY"
13154,0.08,"BUTLER, NY"
13155,0.08,"PHARSALIA, NY"
13156,0.08,"OSWEGO, NY"
13157,0.175,"SYLVAN BEACH VILLAGE, NY"
13158,0.08,"TRUXTON, NY"
13159,0.08,"TRUXTON, NY"
13160,0.08,"SPRINGPORT, NY"
13162,0.0875,"VERONA, NY"
13163,0.08,"WAMPSVILLE VILLAGE, NY"
13164,0.08,"VAN BUREN, NY"
13165,0.08,"SENECA FALLS, NY"
13166,0.08,"SENNETT, NY"
13167,0.08,"WEST MONROE, NY"
13201,0.08,"SYRACUSE, NY"
13202,0.08,"SYRACUSE, NY"
13203,0.08,"SYRACUSE, NY"
13204,0.08,"SYRACUSE, NY"
13205,0.08,"SYRACUSE, NY"
13206,0.08,"SYRACUSE, NY"
13207,0.08,"SYRACUSE, NY"
13208,0.08,"SYRACUSE, NY"
13209,0.08,"SYRACUSE, NY"
13210,0.08,"SYRACUSE, NY"
13211,0.08,"SALINA, NY"
13212,0.08,"CICERO, NY"
13214,0.08,"SYRACUSE, NY"
13215,0.08,"MARCELLUS, NY"
13217,0.08,"SYRACUSE, NY"
13218,0.08,"SYRACUSE, NY"
13219,0.08,"SYRACUSE, NY"
13220,0.08,"CLAY, NY"
13221,0.08,"NORTH SYRACUSE VILLAGE, NY"
13224,0.08,"SYRACUSE, NY"
13225,0.08,"SALINA, NY"
13235,0.08,"SYRACUSE, NY"
13244,0.08,"SYRACUSE, NY"
13250,0.08,"NORTH SYRACUSE VILLAGE, NY"
13251,0.08,"NORTH SYRACUSE VILLAGE, NY"
13252,0.08,"SYRACUSE, NY"
13261,0.08,"SYRACUSE, NY"
13290,0.08,"SYRACUSE, NY"
13301,0.0875,"FORESTPORT, NY"
13302,0.08,"ALBION  OSWEGO COUNTY, NY"
13303,0.0875,"WESTERN, NY"
13304,0.0875,"TRENTON, NY"
13305,0.08,"CROGHAN, NY"
13308,0.0875,"VERONA, NY"
13309,0.0875,"STEUBEN, NY"
13310,0.08,"EATON, NY"
13312,0.08,"GREIG, NY"
13313,0.0875,"BRIDGEWATER, NY"
13314,0.08,"BROOKFIELD, NY"
13315,0.08,"PLAINFIELD, NY"
13316,0.0875,"VIENNA, NY"
13317,0.08,"CHERRY VALLEY TOWN, NY"
13318,0.0875,"BRIDGEWATER, NY"
13319,0.0875,"NEW HARTFORD, NY"
13320,0.08,"CHERRY VALLEY TOWN, NY"
13321,0.0875,"WESTMORELAND, NY"
13322,0.0875,"BRIDGEWATER, NY"
13323,0.0875,"MARSHALL, NY"
13324,0.0825,"NORWAY, NY"
13325,0.08,"WEST TURIN, NY"
13326,0.08,"SPRINGFIELD, NY"
13327,0.08,"WATSON, NY"
13328,0.0875,"MARSHALL, NY"
13329,0.0825,"SALISBURY, NY"
13331,0.0825,"WEBB, NY"
13332,0.08,"SHERBURNE, NY"
13333,0.08,"SPRINGFIELD, NY"
13334,0.08,"EATON, NY"
13335,0.08,"PITTSFIELD, NY"
13337,0.08,"OTSEGO, NY"
13338,0.0875,"FORESTPORT, NY"
13339,0.0825,"STARK, NY"
13340,0.0825,"FRANKFORT, NY"
13341,0.0875,"KIRKLAND, NY"
13342,0.08,"BURLINGTON, NY"
13343,0.08,"MARTINSBURG, NY"
13345,0.08,"GREIG, NY"
13346,0.08,"HAMILTON TOWN, NY"
13348,0.08,"HARTWICK, NY"
13350,0.0825,"FAIRFIELD, NY"
13352,0.0875,"TRENTON, NY"
13353,0.08,"MOREHOUSE, NY"
13354,0.0875,"STEUBEN, NY"
13355,0.08,"HAMILTON TOWN, NY"
13357,0.0825,"FRANKFORT, NY"
13360,0.0825,"WEBB, NY"
13361,0.0825,"STARK, NY"
13362,0.0875,"AUGUSTA, NY"
13363,0.0875,"LEE, NY"
13364,0.08,"BROOKFIELD, NY"
13365,0.0825,"FAIRFIELD, NY"
13367,0.0825,"WEBB, NY"
13368,0.08,"TURIN, NY"
13401,0.0875,"VIENNA, NY"
13402,0.0875,"AUGUSTA, NY"
13403,0.0875,"MARCY, NY"
13404,0.08,"MARTINSBURG, NY"
13406,0.0825,"FAIRFIELD, NY"
13407,0.0825,"STARK, NY"
13408,0.08,"SMITHFIELD, NY"
13409,0.2,"ONEIDA, NY"
13410,0.08,"NELLISTON VILLAGE, NY"
13411,0.08,"PITTSFIELD, NY"
13413,0.0875,"UTICA, NY"
13415,0.08,"PITTSFIELD, NY"
13416,0.0825,"FAIRFIELD, NY"
13417,0.0875,"NEW YORK MILLS VILLAGE, NY"
13418,0.08,"BROOKFIELD, NY"
13420,0.0825,"WEBB, NY"
13421,0.2,"ONEIDA, NY"
13424,0.0875,"WESTMORELAND, NY"
13425,0.175,"ONEIDA INDIAN RESERVATION, NY"
13426,0.08,"ORWELL, NY"
13428,0.08,"MOHAWK, NY"
13431,0.0875,"DEERFIELD, NY"
13433,0.08,"WEST TURIN, NY"
13435,0.0875,"TRENTON, NY"
13436,0.08,"LONG LAKE, NY"
13437,0.08,"REDFIELD, NY"
13438,0.0875,"STEUBEN, NY"
13439,0.0825,"COLUMBIA, NY"
13440,0.175,"ONEIDA INDIAN RESERVATION, NY"
13441,0.0875,"ROME, NY"
13442,0.0875,"ROME, NY"
13449,0.0875,"ROME, NY"
13450,0.08,"ROSEBOOM, NY"
13452,0.08,"PALATINE, NY"
13454,0.0825,"SALISBURY, NY"
13455,0.0875,"SANGERFIELD, NY"
13456,0.0875,"MARSHALL, NY"
13457,0.08,"EXETER, NY"
13459,0.08,"CHERRY VALLEY TOWN, NY"
13460,0.08,"SHERBURNE, NY"
13461,0.175,"VERNON, NY"
13464,0.08,"SMYRNA, NY"
13465,0.08,"MADISON TOWN, NY"
13468,0.08,"SPRINGFIELD, NY"
13469,0.0875,"MARCY, NY"
13470,0.0825,"SALISBURY, NY"
13471,0.0875,"FLORENCE, NY"
13472,0.0825,"WEBB, NY"
13473,0.08,"TURIN, NY"
13475,0.0825,"STARK, NY"
13476,0.175,"VERNON, NY"
13477,0.0875,"VERNON, NY"
13478,0.175,"ONEIDA INDIAN RESERVATION, NY"
13479,0.0875,"NEW HARTFORD, NY"
13480,0.0875,"MARSHALL, NY"
13482,0.08,"BURLINGTON, NY"
13483,0.0875,"FLORENCE, NY"
13484,0.08,"EATON, NY"
13485,0.08,"COLUMBUS, NY"
13486,0.0875,"STEUBEN, NY"
13488,0.08,"WESTFORD, NY"
13489,0.0875,"AVA, NY"
13490,0.0875,"WESTMORELAND, NY"
13491,0.0875,"BRIDGEWATER, NY"
13492,0.0875,"WESTMORELAND, NY"
13493,0.0875,"FLORENCE, NY"
13494,0.0875,"FORESTPORT, NY"
13495,0.0875,"WHITESTOWN, NY"
13501,0.0875,"UTICA, NY"
13502,0.0875,"UTICA, NY"
13503,0.0875,"UTICA, NY"
13504,0.0875,"UTICA, NY"
13505,0.0875,"UTICA, NY"
13599,0.0875,"UTICA, NY"
13601,0.08,"WATERTOWN SCHOOL DISTRICT, NY"
13602,0.08,"LE RAY, NY"
13603,0.08,"LE RAY, NY"
13605,0.08,"RODMAN, NY"
13606,0.08,"WATERTOWN, NY"
13607,0.08,"ALEXANDRIA, NY"
13608,0.08,"ANTWERP, NY"
13611,0.08,"HENDERSON, NY"
13612,0.08,"RUTLAND, NY"
13613,0.08,"STOCKHOLM, NY"
13614,0.08,"MORRISTOWN, NY"
13615,0.08,"HOUNSFIELD, NY"
13616,0.08,"WATERTOWN SCHOOL DISTRICT, NY"
13617,0.08,"PIERREPONT, NY"
13618,0.08,"CAPE VINCENT, NY"
13619,0.08,"WILNA, NY"
13620,0.08,"CROGHAN, NY"
13621,0.08,"WADDINGTON, NY"
13622,0.08,"CLAYTON, NY"
13623,0.08,"HAMMOND TOWN, NY"
13624,0.08,"CLAYTON, NY"
13625,0.08,"CLIFTON, NY"
13626,0.08,"PINCKNEY, NY"
13627,0.08,"DENMARK, NY"
13628,0.08,"DEFERIET VILLAGE, NY"
13630,0.08,"DE KALB, NY"
13631,0.08,"DENMARK, NY"
13632,0.08,"CLAYTON, NY"
13633,0.08,"DE PEYSTER, NY"
13634,0.08,"HOUNSFIELD, NY"
13635,0.08,"RUSSELL, NY"
13636,0.08,"ELLISBURG, NY"
13637,0.08,"LE RAY, NY"
13638,0.08,"RUTLAND, NY"
13639,0.08,"FINE, NY"
13640,0.08,"ALEXANDRIA, NY"
13641,0.08,"CLAYTON, NY"
13642,0.08,"FOWLER, NY"
13643,0.08,"CHAMPION, NY"
13645,0.08,"FOWLER, NY"
13646,0.08,"ALEXANDRIA, NY"
13647,0.08,"PIERREPONT, NY"
13648,0.08,"FOWLER, NY"
13649,0.08,"BRASHER, NY"
13650,0.08,"HENDERSON, NY"
13651,0.08,"HENDERSON, NY"
13652,0.08,"PIERREPONT, NY"
13654,0.08,"MORRISTOWN, NY"
13655,0.08,"WESTVILLE, NY"
13656,0.08,"CLAYTON, NY"
13657,0.08,"BROWNVILLE, NY"
13658,0.08,"WADDINGTON, NY"
13659,0.08,"WORTH, NY"
13660,0.08,"WADDINGTON, NY"
13661,0.08,"SANDY CREEK, NY"
13662,0.08,"MASSENA, NY"
13664,0.08,"MORRISTOWN, NY"
13665,0.08,"WILNA, NY"
13666,0.08,"CLIFTON, NY"
13667,0.08,"STOCKHOLM, NY"
13668,0.08,"STOCKHOLM, NY"
13669,0.08,"OGDENSBURG SCHOOL DISTRICT, NY"
13670,0.08,"FINE, NY"
13671,0.08,"ANTWERP, NY"
13672,0.08,"HOPKINTON, NY"
13673,0.08,"PHILADELPHIA, NY"
13674,0.08,"ELLISBURG, NY"
13675,0.08,"ALEXANDRIA, NY"
13676,0.08,"PIERREPONT, NY"
13677,0.08,"CANTON, NY"
13678,0.08,"NORFOLK, NY"
13679,0.08,"THERESA, NY"
13680,0.08,"DE KALB, NY"
13681,0.08,"DE KALB, NY"
13682,0.08,"PINCKNEY, NY"
13683,0.08,"MASSENA, NY"
13684,0.08,"PIERREPONT, NY"
13685,0.08,"HENDERSON, NY"
13687,0.08,"COLTON, NY"
13690,0.08,"CLIFTON, NY"
13691,0.08,"PHILADELPHIA, NY"
13692,0.08,"ORLEANS, NY"
13693,0.08,"LYME, NY"
13694,0.08,"WADDINGTON, NY"
13695,0.08,"FINE, NY"
13696,0.08,"STOCKHOLM, NY"
13697,0.08,"STOCKHOLM, NY"
13699,0.08,"POTSDAM VILLAGE, NY"
13730,0.08,"AFTON, NY"
13731,0.08,"BOVINA, NY"
13732,0.08,"VESTAL, NY"
13733,0.08,"UNADILLA, NY"
13734,0.08,"TIOGA, NY"
13736,0.08,"BERKSHIRE, NY"
13737,0.08,"JOHNSON CITY VILLAGE, NY"
13738,0.08,"CORTLANDVILLE, NY"
13739,0.08,"STAMFORD, NY"
13740,0.08,"BOVINA, NY"
13743,0.08,"SPENCER, NY"
13744,0.08,"CHENANGO, NY"
13745,0.08,"CHENANGO, NY"
13746,0.08,"CHENANGO, NY"
13747,0.08,"MILFORD, NY"
13748,0.08,"CONKLIN, NY"
13749,0.08,"CONKLIN, NY"
13750,0.08,"DAVENPORT, NY"
13751,0.08,"DAVENPORT, NY"
13752,0.08,"COLCHESTER, NY"
13753,0.08,"FRANKLIN TOWN  DELAWARE COUNTY, NY"
13754,0.08,"COLESVILLE, NY"
13755,0.08,"COLCHESTER, NY"
13756,0.08,"TOMPKINS, NY"
13757,0.08,"MEREDITH, NY"
13758,0.08,"PHARSALIA, NY"
13760,0.08,"UNION, NY"
13761,0.08,"UNION, NY"
13762,0.08,"UNION, NY"
13763,0.08,"UNION, NY"
13774,0.08,"HANCOCK, NY"
13775,0.08,"SIDNEY, NY"
13776,0.08,"BUTTERNUTS, NY"
13777,0.08,"NANTICOKE, NY"
13778,0.08,"SMITHVILLE, NY"
13780,0.08,"GUILFORD, NY"
13782,0.08,"COLCHESTER, NY"
13783,0.08,"TOMPKINS, NY"
13784,0.08,"HARFORD, NY"
13786,0.08,"HARPERSFIELD, NY"
13787,0.08,"COLESVILLE, NY"
13788,0.08,"STAMFORD, NY"
13790,0.08,"BINGHAMTON VILLAGE, NY"
13794,0.08,"LISLE TOWN, NY"
13795,0.08,"WINDSOR, NY"
13796,0.08,"MORRIS, NY"
13797,0.08,"TRIANGLE, NY"
13801,0.08,"SMITHVILLE, NY"
13802,0.08,"NANTICOKE, NY"
13803,0.08,"FREETOWN, NY"
13804,0.08,"MASONVILLE, NY"
13806,0.08,"MEREDITH, NY"
13807,0.08,"HARTWICK, NY"
13808,0.08,"MORRIS, NY"
13809,0.08,"UNADILLA, NY"
13810,0.08,"HARTWICK, NY"
13811,0.08,"BERKSHIRE, NY"
13812,0.08,"NICHOLS, NY"
13813,0.08,"COLESVILLE, NY"
13814,0.08,"NORTH NORWICH, NY"
13815,0.08,"PHARSALIA, NY"
13820,0.08,"FRANKLIN TOWN  DELAWARE COUNTY, NY"
13825,0.08,"SIDNEY, NY"
13826,0.08,"COLESVILLE, NY"
13827,0.08,"TIOGA, NY"
13830,0.08,"SMITHVILLE, NY"
13832,0.08,"SMYRNA, NY"
13833,0.08,"COLESVILLE, NY"
13834,0.08,"MILFORD, NY"
13835,0.08,"RICHFORD, NY"
13838,0.08,"SIDNEY, NY"
13839,0.08,"SIDNEY, NY"
13840,0.08,"TIOGA, NY"
13841,0.08,"SMITHVILLE, NY"
13842,0.08,"STAMFORD, NY"
13843,0.08,"PITTSFIELD, NY"
13844,0.08,"PHARSALIA, NY"
13845,0.08,"TIOGA, NY"
13846,0.08,"FRANKLIN TOWN  DELAWARE COUNTY, NY"
13847,0.08,"TOMPKINS, NY"
13848,0.08,"COLESVILLE, NY"
13849,0.08,"SIDNEY, NY"
13850,0.08,"BINGHAMTON, NY"
13851,0.08,"VESTAL, NY"
13856,0.08,"SIDNEY, NY"
13859,0.08,"UNADILLA, NY"
13860,0.08,"DAVENPORT, NY"
13861,0.08,"ONEONTA TOWN, NY"
13862,0.08,"CHENANGO, NY"
13863,0.08,"TRIANGLE, NY"
13864,0.08,"DANBY, NY"
13865,0.08,"COLESVILLE, NY"
13901,0.08,"BINGHAMTON VILLAGE, NY"
13902,0.08,"BINGHAMTON VILLAGE, NY"
13903,0.08,"BINGHAMTON, NY"
13904,0.08,"BINGHAMTON VILLAGE, NY"
13905,0.08,"BINGHAMTON VILLAGE, NY"
14001,0.0875,"CLARENCE, NY"
14004,0.0875,"MARILLA, NY"
14005,0.08,"ALEXANDER, NY"
14006,0.0875,"BRANT, NY"
14008,0.08,"SOMERSET, NY"
14009,0.08,"FREEDOM, NY"
14010,0.0875,"HAMBURG TOWN, NY"
14011,0.08,"SHELDON, NY"
14012,0.08,"SOMERSET, NY"
14013,0.0875,"NEWSTEAD, NY"
14020,0.08,"BATAVIA CITY, NY"
14021,0.08,"BATAVIA CITY, NY"
14024,0.085,"CENTERVILLE, NY"
14025,0.0875,"COLDEN, NY"
14026,0.0875,"LANCASTER TOWN, NY"
14027,0.0875,"BRANT, NY"
14028,0.08,"WILSON, NY"
14029,0.085,"CENTERVILLE, NY"
14030,0.0875,"SARDINIA, NY"
14031,0.0875,"CLARENCE, NY"
14032,0.0875,"CLARENCE, NY"
14033,0.0875,"COLDEN, NY"
14034,0.0875,"COLLINS, NY"
14035,0.0875,"COLLINS, NY"
14036,0.0875,"ALDEN, NY"
14037,0.0875,"MARILLA, NY"
14038,0.0875,"ALDEN, NY"
14039,0.08,"MIDDLEBURY, NY"
14040,0.08,"ALEXANDER, NY"
14041,0.08,"DAYTON, NY"
14042,0.08,"FREEDOM, NY"
14043,0.0875,"WEST SENECA, NY"
14047,0.0875,"EDEN, NY"
14048,0.08,"SHERIDAN, NY"
14051,0.0875,"CLARENCE, NY"
14052,0.0875,"MARILLA, NY"
14054,0.08,"BATAVIA SCHOOL DISTRICT, NY"
14055,0.0875,"CONCORD, NY"
14056,0.08,"PEMBROKE, NY"
14057,0.0875,"CONCORD, NY"
14058,0.08,"BARRE, NY"
14059,0.0875,"MARILLA, NY"
14060,0.085,"RUSHFORD, NY"
14061,0.0875,"FARNHAM VILLAGE, NY"
14062,0.08,"SHERIDAN, NY"
14063,0.08,"SHERIDAN, NY"
14065,0.085,"HUME, NY"
14066,0.08,"PIKE, NY"
14067,0.08,"ROYALTON, NY"
14068,0.0875,"AMHERST, NY"
14069,0.0875,"COLDEN, NY"
